t_rxte,l_rxte,t_nicer,l_nicer,t_swiftpc,l_swiftpc,t_swiftwt,l_swiftwt
,,,,,,429.5638967701234,0.4824641937685427
,,,,,,436.59564764332026,0.4368928509601777
,,,,,,443.702363692224,0.4349940685885189
,,,,,,453.3117956230417,0.3528706275315999
,,,,,,457.0087380525656,0.4269241020368315
,,,,,,464.5758306100038,0.3547694664921119
,,,,,,471.5120208384469,0.3908467842644712
,,,,,,472.0177207197994,0.3566682488637713
,,,,,,478.67070505255833,0.5014523004294045
,,,,,,485.3911585812457,0.3296102888289284
,,,,,,492.392251631245,0.4188541920739988
,,,,,,499.56233595265076,0.5223391894619259
,,,,,,513.3296805988066,0.3718587341924623
,,,,,,518.5386005206965,0.3751816316372929
,,,,,,543.9245632826351,0.4440133697371803
,,,,,,573.862317733001,0.3998661420019865
,,,,,,609.0218557300977,0.3485983389009394
,,,,,,640.1938415518962,0.3191668160182414
,,,,,,668.1397593193687,0.3139451362017504
,,,,,,727.802762637381,0.35192123634577
,,,,,,756.1829328783788,0.3329331862737595
,,,,,,787.6257157907821,0.3272367825699281
,,,,,,815.590295414906,0.268373736804531
,,,,,,846.233053678181,0.2949570295408863
,,,,-156.99872758192942,0.7391105733902956,,
,,,,-155.89996463339776,0.7666432573124792,,
,,,,-153.6273187189363,0.717274293171944,,
,,,,-151.5200934447348,0.7410093557619553,,
,,,,-150.01198863284662,0.7775613974216571,,
,,,,-147.9243996469304,0.7462310921672992,,
,,,,-145.78599671227855,0.8112652089350143,,
,,,,-143.8894827174954,0.8506654807410561,,
,,,,-136.94647463271394,0.8150628302671908,,
,,,,-44.11499048164114,1.2684029218583928,,
,,,,-42.30373380472884,1.1976724013868447,,
,,,,-41.34086170559749,1.318246609886268,,
,,,,-40.39940188359469,1.2712511520047338,,
,,,,-39.36552277440205,1.327265967623785,,
,,,,-38.29018665337935,1.4203075487898826,,
,,,,-37.35359447496012,1.2869163046319103,,
,,,,-36.31617822358385,1.129790111061635,,
,,,,-35.542186891660094,1.5827710669559147,,
,,,,-34.27301086811349,1.075674077814245,,
,,,,-33.735851721372455,1.514298464552953,,
,,,,-32.33271814323962,1.266029472188242,,
,,,,-31.72398600028828,1.569810937118965,,
,,,,-30.68760151509196,1.6347637894383371,,
,,,,-29.55211401777342,1.3919854561296745,,
,,,,-28.712210099212825,1.5518242631105592,,
,,,,-27.271403479389846,1.4512350087816956,,
,,,,-25.838209408335388,1.5342660774689738,,
,,,,-25.088351496960968,1.5372091071731568,,
,,,,-21.68760630581528,1.841842738781388,,
,,,,-19.681667090393603,2.0706488296447403,,
,,,,-19.283651154953983,1.8494381485405944,,
,,,,-17.64142965571955,1.7084516297795156,,
,,,,-16.904556634370238,2.0065642410122737,,
,,,,-15.830894051585346,2.0189074541102494,,
,,,,-15.13100589485839,1.968587890741128,,
,,,,-5.756507796235383,1.4468910377174609,,
,,,,-4.953459981363267,1.4364473738603063,,
,,,,,,-3.3755125254392624,1.5353525435897577
,,,,,,-2.434154907241464,1.2044855560473418
,,,,,,-1.4087926116771996,0.9234621433551052
,,,,,,-1.0047504524700344,0.9500454360914572
,,,,,,0.362843859475106,0.7245621151309313
,,,,,,1.3651992208324373,0.935833485158026
,,,,,,-502.2769400514662,0.4302470560705155
,,,,,,-495.3659380362369,0.4259747108510023
,,,,,,-488.78675571177155,0.4311964472563469
,,,,,,-481.7060832376592,0.5237632479462464
,,,,,,-470.44623911427334,0.4430639785513511
,,,,,,-467.3168837572448,0.502876415502576
,,,,,,-465.8291468680836,0.390372060377129
,,,,,,-460.4134361962788,0.5294597082389306
,,,,,,-453.2689625346102,0.4126830644828252
,,,,,,-446.81429500551894,0.3827768743016378
,,,,,,-439.59303399780765,0.58262629371164
,,,,,,-436.21383107639895,0.450545978274268
,,,,,,-433.15589531930164,0.4563556249195292
,,,,,,-425.4697622358799,0.4843630327290563
,,,,,,-419.11489500151947,0.5498718733841119
,,,,,,-415.5169874569401,0.4364181270728362
,,,,,,-411.7391841649078,0.3538200753062817
,,,,,,-404.3220089925453,0.4891100452470562
,,,,,,-397.2776849833317,0.5337319968695917
,,,,,,-390.36447190400213,0.5721828209009523
,,,,,,-383.5492621804592,0.5565176682737726
,,,,,,-376.2720498726703,0.4981294029845738
,,,,,,-369.2794196130708,0.559840622307457
,,,,,,-362.9041193178855,0.6471856865920147
,,,,,,-355.3174765538424,0.5707587624166354
,,,,,,-348.60989126609593,0.5959179400798168
,,,,,,-341.7602371140383,0.6206023938556589
,,,,,,-334.479717228096,0.7141186423202442
,,,,,,-330.3599643469788,1.075255755412606
,,,,,,-327.4067827775143,0.6253494063736605
,,,,,,-320.95631207572296,0.5864239150438147
,,,,,,-313.83370707509994,0.5674358083829508
,,,,,,-306.81974831549496,0.6690219668103656
,,,,,,-299.6161653310992,0.614431266264487
,,,,,,-292.7347293873322,0.5963926073783055
,,,,,,-285.96100556710735,0.6001902287104788
,,,,,,-284.49048813292757,0.7103210209880726
,,,,,,-278.4795837937854,0.7392778765722804
,,,,,,-271.46866357093677,0.6524074229973562
,,,,,,-264.97345857229084,0.7293090710600822
,,,,,,-257.67592063127086,0.6713954730693676
,,,,,,-250.49465620377987,0.6903835797302316
,,,,,,-244.1778469211422,0.7463983387604294
,,,,,,-237.02933200495318,0.8460857148161854
,,,,,,-233.2754716691561,0.760164709015947
,,,,,,-230.1972059826362,0.6694966906977065
,,,,,,-222.94970965432003,0.7924444620449912
,,,,,,-214.4301873878576,0.837066357078671
,,,,,,-208.71909476956353,0.811907179415489
,,,,,,-201.77349165594205,0.7411766589439377
,,,,,,-194.8606875310652,0.8138059617871479
,,,,,,-188.48201568797185,0.8152300768603195
,,,,,,-181.18531354377092,0.6134818750786547
,,,,,,-170.8499139300552,0.6979787658057209
,,,,,,-161.12979288818315,0.8726690075525438
,,,,,,-158.10605274699583,0.8403892545235041
,,,,,,-154.05256347963586,0.9922938814549924
,,,,,,-149.7033456414938,0.989920318607136
,,,,,,-141.96694164909422,0.9889709840101588
,,,,,,-133.22433178452775,1.0668219666698595
,,,,,,-129.5818138490431,0.9908697663818238
,,,,,,-126.16315464395984,1.1983144284561713
,,,,,,-118.94165921444028,1.59943738234934
,,,,,,-117.41271478589579,0.9951421116013353
,,,,,,-115.58540360117331,1.1104945271065618
,,,,,,-113.73366391705349,1.2272711708626725
,,,,,,-109.5585448872298,1.3093946119195896
,,,,,,-106.02383446600288,1.2989511391089017
,,,,,,-101.552569151856,1.1356538179474518
,,,,,,-97.60157825984061,1.3207874193272555
,,,,,,-93.52273593097925,1.2619243735618555
,,,,,,-89.90475558396383,1.324110316772085
,,,,,,-86.48176463181153,1.318888636955593
,,,,,,-85.84152080211788,1.3003752541820772
,,,,,,-82.09460373269394,1.3720552224283076
,,,,,,-78.11385837011039,1.4147783350903258
,,,,,,-73.99608061136678,1.7950143433621264
,,,,,,-69.80766985146329,1.694852300007884
,,,,,,-65.72152086766391,1.6189000997198435
,,,,,,-62.3166558095254,1.544846681803458
,,,,,,-61.352227199357,1.4779137260752375
,,,,,,-57.503291190601885,1.6768136977105563
,,,,,,-55.74683231115341,2.0480303482448328
,,,,,,-52.917965469415776,1.82634464861648
,,,,,,-51.519106315914996,1.7062452205932477
,,,,,,-49.99158091144636,1.6958018609602676
,,,,,,-47.78086304618046,2.1572117493365965
,,,,,,-45.35578082315578,1.7717540612483067
,,,,,,-43.49100653314963,1.9526154305863028
,,,,,,-42.09884403087199,1.8695425417546985
,,,,,,-39.54141876986296,1.7560889086211278
,,,,,,-37.48462465358898,1.776026293290112
,,,,,,-35.579188278410584,1.8970752822657384
,,,,,,-33.36651634192094,1.619374767018324
,,,,,,-31.636909367050976,1.7978625735084706
,,,,,,-29.677680239081383,1.8837836924864075
,,,,,,-27.911598050501198,1.6117795243539847
,,,,,,-25.659304261673242,1.6516545200473698
,,,,-25.124415238853544,0.9427575575436172,,
,,,,-23.864559500012547,1.540406976813116,,
,,,,-22.4027987876907,1.7597192267713149,,
,,,,-21.74112899415195,1.3951482579489909,,
,,,,-21.172114490997046,1.8262607432551656,,
,,,,-19.41654016217217,1.6910812434710192,,
,,,,-18.720568574965,1.3946735906505,,
,,,,-17.77970319986298,1.4855569376077074,,
,,,,-16.85371762746945,1.7668396889594624,,
,,,,-15.788656774442643,1.7853530717329875,,
,,,,-14.85982004692778,1.7003815137074296,,
,,,,-13.78955346718385,1.4587583198869465,,
,,,,-13.06142431171611,1.9875759408131404,,
,,,,-12.06135575799226,1.1459299309873048,,
,,,,-10.833588489796966,1.8054265315480305,,
,,,,-10.142918345052294,1.835410311311568,,
,,,,-8.945847916416824,1.6913621559699208,,
,,,,-8.081167965661734,1.4979728825410306,,
,,,,-7.018685337621719,1.2318509367875417,,
,,,,-5.290916406083852,1.6623325318214708,,
,,,,-5.091312523931265,1.2129364206150688,,
,,,,-3.891799852717668,1.4885265055013115,,
,,,,-2.6917651374824345,0.7808842948664875,,
,,,,-2.0279149864800274,1.45781007896831,,
,,,,-1.1627931878902018,1.0553659937602058,,
,,,,-0.10683619836345315,0.9413334990592996,,
,,,,0.8276008856482804,1.1987063568962906,,
,,,,2.4986987807787955,0.7471804833531296,,
,,,,2.8804833604954183,0.7205971906167747,,
,,,,4.606336059514433,0.5909513928685663,,
,,,,5.073274597059935,1.0652354328536262,,
,,,,6.805239915382117,0.8796222797364166,,
,,,,9.994520477484912,0.2459429641533273,,
,,,,11.387620691210032,0.0949403423169348,,
,,,,13.248863306362182,0.1397047068615078,,
,,,,16.439027963671833,1.1079538308432857,,
,,,,21.21208782866597,0.7547757260174729,,
,,,,22.61352268094197,1.7065526412986074,,
,,,,23.807009159121662,0.9465551788757908,,
,,,,25.203050502575934,0.965543248359394,,
,,,,26.662419606465846,1.200998575382848,,
,,,,26.899971547537007,1.7767775560329129,,
,,,,28.657199597451836,0.6508160613310567,,
,,,,29.518033009022474,0.7889542048293205,,
,,,,29.851264565716974,1.2200451127374,,
,,,,30.919043455738574,1.4845538857856744,,
,,,,32.27678446890786,1.615350059616,,
,,,,32.90987061848864,1.088491000295082,,
,,,,34.6390440906398,1.5741765542902602,,
,,,,35.11093883821741,1.3396082228061337,,
,,,,35.83141360944137,1.1173836297966049,,
,,,,37.16378442291216,1.4165165670160464,,
,,,,39.03112154780001,1.7427775041197957,,
,,,,39.93017073255032,1.077572860185905,,
,,,,41.356330221984535,1.4350793776003274,,
,,,,42.0927486452274,1.2322263196586192,,
,,,,43.481746239122,1.074724630039561,,
,,,,44.60636025527492,1.3996847045506753,,
,,,,45.542372775729746,1.2130872591601372,,
,,,,47.03235857794061,1.4365429453891214,,
,,,,46.00061354460195,1.356233207108655,,
,,,,48.036865261849016,1.7665326377501624,,
,,,,48.8434419487603,1.435997909972217,,
,,,,52.59288945328444,1.2922298568369763,,
,,,,55.374740072992154,1.4951004397445706,,
,,,,57.80629821727052,1.235874536937622,,
,,,,61.16485977638513,1.3226709226664868,,
,,,,64.26663890713826,1.1117513955866043,,
,,,,67.07083208393306,1.1410160922740662,,
,,,,70.6465852749534,0.9892803014641102,,
,,,,79.47834676271304,1.1264671004391027,,
,,,,81.9136131987907,1.159587596373384,,
,,,,85.39515859587118,0.9674421526781108,,
,,,,88.96441221097484,1.242294409598229,,
,,,,91.574012438301,0.8962368235494258,,
,,,,94.30837755510584,0.9019487275045308,,
,,,,97.10383403999731,0.8891163047724193,,
,,,,100.496814100537,0.804144690158011,,
,,,,103.51694055972621,0.958897902227225,,
,,,,106.13452673936263,0.8642143163968312,,
,,,,109.732793428469,0.781833686052317,,
,,,,112.14930226793513,1.0177997089575923,,
,,,,114.97325932933018,0.8829451771812464,,
,,,,118.2241756268777,0.9892632907102704,,
,,,,121.01108313770965,0.8861458165259479,,
,,,,123.04501360980794,0.8379619343949465,,
,,,,127.42744061211124,0.63989792122188,,
,,,,130.95138604054227,0.7951253324204968,,
,,,,131.93521660147235,0.9479792939489629,,
,,,,139.98962077917577,0.8511401480395451,,
,,,,142.6692042578943,0.7419664207956661,,
,,,,-11.7840573345311,1.5452039450289556,,
,,,,,,11.27748625865206,1.184073390902162
,,,,,,28.347404029686004,1.7404237559939488
,,,,,,56.08846665127203,1.5348778762912605
,,,,,,71.29047706117854,1.4484822031925353
,,,,1178.3058716519736,0.2938403634675002,,
,,,,1205.9997346424498,0.2705324901283573,,
,,,,1210.343423643615,0.3105023853281291,,
,,,,1234.448311951477,0.2805961668525155,,
,,,,1262.672111983877,0.2743775895081495,,
,,,,1265.8170255762525,0.28918827875031,,
,,,,1290.669924991671,0.3356615629913121,,
,,,,1318.2706439918838,0.2858653530110533,,
,,,,1346.2604908761568,0.2618929284773701,,
,,,,1374.113499647472,0.2845836720807403,,
,,,,1401.907756775152,0.2869571783397405,,
,,,,1430.6580459377728,0.2923213205935173,,
,,,,-1437.1182354688644,0.3178127880011834,,
,,,,-1408.8569234730676,0.3137303549721471,,
,,,,-1381.0870004654862,0.2863400768983944,,
,,332.66229721112177,0.6486482434005688,,,,
,,333.1123510650359,0.5190546771636259,,,,
,,337.5400249850936,0.6016527855190333,,,,
,,338.56663986155763,0.6135203168140383,,,,
,,339.2408238891512,0.5427897397536395,,,,
,,340.3353725001216,0.5855129090045141,,,,
,,341.107994027901,0.5594043401554976,,,,
,,364.5539720370434,0.5162064470172838,,,,
,,372.48247898183763,0.5470620849731531,,,,
,,377.8459978126921,0.4957942818721028,,,,
,,383.1184761351906,0.523326965794287,,,,
,,385.6913112709299,0.5446885787141497,,,,
,,385.8197378166951,0.5613031225271593,,,,
,,414.6396118151024,0.4953196145736149,,,,
,,415.1857122355141,0.5114594344992803,,,,
,,422.06914614746347,0.4687363218372595,,,,
,,426.1460622060117,0.4687363218372595,,,,
,,426.91899175709113,0.4506976063622268,,,,
,,428.6582718058489,0.4644639766177454,,,,
,,434.2244874681346,0.429810773918556,,,,
,,434.8041255637072,0.4331336713633867,,,,
,,437.2798979631625,0.424589037513212,,,,
,,438.34224750008434,0.4402541901403929,,,,
,,445.3143208264373,0.3875623285550263,,,,
,,446.42501709703356,0.4625651942460866,,,,
,,447.24607280036435,0.4772808990985806,,,,
,,448.0822199028921,0.4459505938442247,,,,
,,449.4332665391262,0.450222939063739,,,,
,,450.27405305579305,0.3961069624051982,,,,
,,456.9321520025842,0.4516470541369089,,,,
,,464.13504842622206,0.4953196145736149,,,,
,,464.8721201852891,0.4521217214353973,,,,
,,487.47055883472785,0.3381933078256348,,,,
,,488.5221954169683,0.4127215062182089,,,,
,,493.117710463237,0.4260131525863838,,,,
,,499.3830365263857,0.399904527148518,,,,
,,515.8527129553258,0.4141456212913779,,,,
,,534.6820285483263,0.4416783052135621,,,,
,,551.7176497420296,0.4487988239905662,,,,
,,551.8461333825253,0.4037021484806904,,,,
,,564.2726468057372,0.38328998333551,,,,
,,566.0409354930744,0.4008539749231982,,,,
,,572.0466341250576,0.3923093410730257,,,,
,,597.0500360694714,0.3847140984086813,,,,
,,627.4845366007648,0.367624830708331,,,,
,,647.2959466036409,0.3894611109266848,,,,
,,655.7293304507621,0.3657260483366704,,,,
,,656.3086016667075,0.3571814144864961,,,,
,,657.0166514352891,0.371422452040504,,,,
,,658.0146014573984,0.3813912009638494,,,,
,,666.1218267078511,0.371422452040504,,,,
,,669.3422532873228,0.3662007156351592,,,,
,,693.5080247265287,0.3742706821868455,,,,
,,694.0258586113341,0.382815316037021,,,,
,,695.2413876447827,0.3296486739754581,,,,
,,701.7151044229977,0.4013286422216877,,,,
,,709.819628121797,0.4131961735166941,,,,
,,714.1300314408727,0.3680995545956733,,,,
,,731.070184986107,0.3652513244493293,,,,
,,742.4625422237441,0.3500608957094934,,,,
,,746.9876120835538,0.3970563535910269,,,,
,,748.7250996385701,0.3505355630079836,,,,
,,748.7894600662398,0.3396174228988058,,,,
,,789.1806396082975,0.3282246154911402,,,,
,,793.0438213679008,0.3272751677164582,,,,
,,797.6805082014762,0.3154076364214517,,,,
,,797.8737381012179,0.3476873894504912,,,,
-64.12375506432772,1.5070524794248326,,,,,,
-56.89579210104421,1.5522577337666583,,,,,,
-49.978014323394746,1.5505055545610609,,,,,,
-43.03597728628665,1.6125312948244253,,,,,,
-35.86532913846895,2.113993587451138,,,,,,
-27.96384765719995,2.1858312639106483,,,,,,
-22.402829138562083,2.0284892139625605,,,,,,
-14.30005136039108,1.5844970959228593,,,,,,
-7.5491254343651235,1.0332741503749732,,,,,,
-0.5545883974991739,0.7112310147831873,,,,,,
6.3357819728553295,0.6831967323331195,,,,,,
13.023559750523418,1.0571032695704057,,,,,,
20.587170861661434,1.3658301105548456,,,,,,
27.027541231829673,1.743591325076546,,,,,,
35.22476345440373,1.530531279747049,,,,,,
42.46541160251945,1.5946594345407252,,,,,,
48.18809678731486,1.5014457064833218,,,,,,
55.684578269254416,1.4758644916307933,,,,,,
62.434670861810446,1.352864385466226,,,,,,
69.59152271365747,1.2396761319493008,,,,,,
76.2731893802993,1.1730948260095817,,,,,,
83.3623560466799,1.1734453119798034,,,,,,
89.87485604686663,1.0967015838737153,,,,,,
97.63180049136281,1.1506674835980308,,,,,,
104.6410597502254,0.9722997009252672,,,,,,
111.01152271358296,0.90501759014211,,,,,,
118.3687449353747,0.9123765422892202,,,,,,
125.63893012097105,0.8839918574174338,,,,,,
132.4159671580419,0.9796586530723772,,,,,,
139.7420782689005,0.8450944315060633,,,,,,
145.87383752828418,0.9141287214948196,,,,,,
154.023652343079,0.7119318196266244,,,,,,
160.379207898397,0.8156584558206174,,,,,,
166.473467157688,0.7644960261155617,,,,,,
174.4668930838816,0.7445215842045438,,,,,,
179.84393012104556,0.7291027915183838,,,,,,
188.31726345419884,0.808649906095226,,,,,,
194.6271708616987,0.788675547732712,,,,,,
203.90735604660586,0.7637951377236211,,,,,,
209.52300419518724,0.749778038272839,,,,,,
215.4118930841796,0.823017491516231,,,,,,
223.42013382492587,0.7907781293600299,,,,,,
230.96050419518724,0.7164873853029788,,,,,,
237.78393012098968,0.6414958364024902,,,,,,
244.7284671580419,0.6267778485597677,,,,,,
250.7505041952245,0.6684788280388996,,,,,,
257.6714301207103,0.74872674745918,,,,,,
265.01318938005716,0.6754873777642907,,,,,,
272.479856046848,0.6831967323331195,,,,,,
279.2854116023518,0.6313334142361228,,,,,,
287.6174486395903,0.6817950390977418,,,,,,
295.5502264169045,0.5521367438552494,,,,,,
302.25865234294906,0.7592395720520726,,,,,,
310.5976338246837,0.5125383877811719,,,,,,
316.79254123196006,0.5899829207311118,,,,,,
321.944948639255,0.4918631828008577,,,,,,
329.2361523429863,0.4494613984780611,,,,,,
336.4885597503744,0.5297093596730231,,,,,,
341.9128190097399,0.5756154188585336,,,,,,
350.4261523433961,0.4890597545558358,,,,,,
356.3441153061576,0.700367704229368,,,,,,
363.4794856761582,0.5545897279079954,,,,,,
370.2787449355237,0.5773675145156391,,,,,,
377.80985604692296,0.5423247658884957,,,,,,
384.7878190097399,0.4718887826639841,,,,,,
391.14893012074754,0.441401557938968,,,,,,
399.07643012097105,0.4582220856348475,,,,,,
405.31893012067303,0.4221280461940389,,,,,,
413.14374493574724,0.5738632396529244,,,,,,
421.26281900983304,0.4694357986149343,,,,,,
433.84800419490784,0.5412734750748307,,,,,,
440.0517078987318,0.4638289421248911,,,,,,
448.5633745654486,0.5297093596730231,,,,,,
454.91837456496387,0.5360170627807597,,,,,,
463.0355967874639,0.4077605025472095,,,,,,
470.6041153059341,0.4011023552435014,,,,,,
475.88948567630723,0.5248033915749231,,,,,,
482.74087456567213,0.485205035497149,,,,,,
491.3716153060086,0.4876580195461994,,,,,,
499.3530041947961,0.5041281448203578,,,,,,
505.70874493569136,0.4603246672621768,,,,,,
512.1830041953358,0.5216495191339299,,,,,,
519.6196708618663,0.5048289914380506,,,,,,
526.812170861755,0.4901110453695002,,,,,,
534.2631893805228,0.514640969408501,,,,,,
540.190504194703,0.5188460908889083,,,,,,
547.1082819728181,0.4123160682235881,,,,,,
553.8223560466431,0.3807775526849078,,,,,,
559.5886523430236,0.4070596141552652,,,,,,
567.9003190095536,0.4207263111844023,,,,,,
575.2803190094419,0.4729400734776491,,,,,,
583.5748560470529,0.3912903772730506,,,,,,
589.311985676643,0.462427248889506,,,,,,
595.822170861531,0.3870852557926434,,,,,,
603.7895782692358,0.4781964857717204,,,,,,
610.7035597502254,0.4585725298308189,,,,,,
614.761707898695,0.3355723401170897,,,,,,
623.448096787557,0.390239086459386,,,,,,
631.2748560467735,0.4210767553803745,,,,,,
638.255226416979,0.448410107664397,,,,,,
644.9107819725759,0.4067092117335448,,,,,,
654.0517078987318,0.4599742230662043,,,,,,
661.457726417575,0.472239226859956,,,,,,
666.324115306139,0.390589530655358,,,,,,
673.0255967876874,0.390239086459386,,,,,,
683.1665227138437,0.4725896292816768,,,,,,
687.8514301208779,0.3537946028226058,,,,,,
693.9033745652996,0.4158203430863029,,,,,,
702.4426338248886,0.339427059175776,,,,,,
708.757263454143,0.2949227349999025,,,,,,
715.1008745655417,0.4950170134675996,,,,,,
721.4957819725387,0.2525209506771062,,,,,,
729.8969856766053,0.2591790979808144,,,,,,
734.2477264171466,0.2434098610985997,,,,,,
744.374670861755,0.2837090220198153,,,,,,
750.8095782692544,0.3478373439108413,,,,,,
759.3630967871286,0.274948334863029,,,,,,
765.3465227135457,0.264435510274886,,,,,,
-1408.5409772866406,0.2125721921776114,,,,,,
-1394.140606916044,0.2914184601371881,,,,,,
-1379.2028291383758,0.1996414112503151,,,,,,
-1365.895884694066,0.3057860037840176,,,,,,
-1351.2611624714918,0.2619825262258363,,,,,,
-1336.5673661758192,0.2738970440493645,,,,,,
-1322.8162550642155,0.2493671200103638,,,,,,
-1310.266810619738,0.3383757683621113,,,,,,
-1296.3980143233202,0.1923525145229591,,,,,,
-1283.4955143234693,0.3338202026857326,,,,,,
-1269.4090328416787,0.2262388892067483,,,,,,
-1255.046347656753,0.265837203510271,,,,,,
-1239.7780143232085,0.2486662733926713,,,,,,
-1226.7115328419022,0.2084371470041235,,,,,,
-1211.2047735829838,0.2710936575785946,,,,,,
-1197.7662550644018,0.3541450470185778,,,,,,
-1184.5747735830955,0.213623482991276,,,,,,
-1169.1970883975737,0.3106919718821171,,,,,,
-1155.3457921012305,0.288264587696194,,,,,,
-1140.559125435073,0.2265892916284689,,,,,,
-1128.1022735829465,0.1939294298563302,,,,,,
-1112.6986624714918,0.3201535474308469,,,,,,
-1100.075525897555,0.2668884943239358,,,,,,
-1085.8422735827044,0.2598799445985071,,,,,,
-1071.3246809900738,0.2788030539217154,,,,,,
-1056.5456995088607,0.2020943952993651,,,,,,
-1044.2591254347935,0.2938714441862374,,,,,,
-1029.575421730522,0.4687349102229905,,,,,,
-1015.9384772866032,0.3408287941854126,,,,,,
-1002.7303291382268,0.3376749217444187,,,,,,
-987.404958768282,0.3506407721558633,,,,,,
-974.7536624716596,0.3103415694603967,,,,,,
-958.8812550646252,0.3415296408031051,,,,,,
-944.5017180270517,0.3618544433616992,,,,,,
-932.3174587679096,0.3047347129703526,,,,,,
-917.5927365459502,0.3401279057934686,,,,,,
-902.5132921016776,0.2595295004025349,,,,,,
-891.6406995090656,0.3331193560680399,,,,,,
-877.5715328422375,0.3604527501263139,,,,,,
-862.9075513607822,0.3264612505385831,,,,,,
-848.2038476569578,0.2984270098626167,,,,,,
-832.7771809902042,0.4399998647035829,,,,,,
-819.8158846939914,0.2784526097257433,,,,,,
-806.3268106197938,0.2020243189924458,,,,,,
-791.9008846939541,0.2364012695989196,,,,,,
-777.9689402496442,0.3723672679498419,,,,,,
-763.7344032120891,0.2774013189120792,,,,,,
-749.4178291382268,0.2304440106871554,,,,,,
-735.8585698790848,0.3026321313430235,,,,,,
-722.1219032122754,0.2665380919022152,,,,,,
-707.326440249104,0.2728457950099514,,,,,,
-694.6533846938983,0.2731961974316721,,,,,,
-681.238292101305,0.2185294510893753,,,,,,
-664.6421809899621,0.2672389385199077,,,,,,
-652.1171809905209,0.2458628451476493,,,,,,
-638.0420883973129,0.3155979817544681,,,,,,
-623.175977286417,0.4498118426740334,,,,,,
-610.111255064141,0.3222560872839247,,,,,,
-596.9188476568088,0.3155979817544681,,,,,,
-582.4119958048686,0.3198031032348752,,,,,,
-567.5606069159694,0.4824016072521275,,,,,,
-560.2310698791407,0.4974699975166496,,,,,,
-554.0781995090656,0.3141962467448314,,,,,,
-545.9907921012491,0.3744698495771713,,,,,,
-540.1751439529471,0.4603246672621768,,,,,,
-531.8595883976668,0.4109143332139517,,,,,,
-524.6188476565294,0.3776236802439138,,,,,,
-517.6531069162302,0.3713159771361775,,,,,,
-511.1319032125175,0.4792477765853851,,,,,,
-504.26634765649214,0.4988717325262863,,,,,,
-498.62264395318925,0.5086837104967369,,,,,,
-490.5009772866033,0.4284357493017753,,,,,,
-483.9001439535059,0.5917350999367201,,,,,,
-477.8596809902229,0.3919912238907435,,,,,,
-469.964032842312,0.5577436003489897,,,,,,
-463.0081995087676,0.4613759580758415,,,,,,
-455.3727365457453,0.4736409200920661,,,,,,
-399.9983846941032,0.5437265008944806,,,,,,
-392.990606916137,0.4792477765820794,,,,,,
-386.09255136037245,0.5468803315612059,,,,,,
-378.0071809901856,0.557393156149293,,,,,,
-371.0725513608195,0.5780684029037481,,,,,,
-365.1795883974992,0.6597180991079085,,,,,,
-356.3309772866778,0.5475811781788953,,,,,,
-351.6393106202595,0.4715383384647482,,,,,,
-342.777551360894,0.4988717325228756,,,,,,
-335.91412543458864,0.4981708859051865,,,,,,
-331.01199580496177,0.5290085130517584,,,,,,
-323.29856987902895,0.6344872866770992,,,,,,
-315.0317180273123,0.6292308326088045,,,,,,
-309.2991254348308,0.575265016432993,,,,,,
-300.79153284197673,0.565452996688343,,,,,,
-296.56505136052147,0.673735198558692,,,,,,
